"","set","Dose","N","Effect"
"5000","exp_n213",0.755846717748666,2,0
"5001","exp_n213",0.758188939969159,71,0
"5002","exp_n213",0.763993410334735,3,0
"5003","exp_n213",0.774496147131347,3,3
"5004","exp_n213",0.776466538942023,30,7
"5005","exp_n213",0.805314252948581,30,17
"5006","exp_n213",0.814850958637892,30,24
"5007","exp_n213",0.820029014843718,30,30
"5008","exp_n213",0.833077088459314,4,0
"5009","exp_n213",0.839861893306419,30,2
"5010","exp_n213",0.840848155206394,30,6
"5011","exp_n213",0.841245400888216,1,0
"5012","exp_n213",0.846922782924498,4,0
"5013","exp_n213",0.858736359256009,30,3
"5014","exp_n213",0.86506702002834,5,0
"5015","exp_n213",0.877745477398764,30,2
"5016","exp_n213",0.90741798848006,30,27
"5017","exp_n213",0.917121705899315,30,2
"5018","exp_n213",0.922128390752131,17,1
"5019","exp_n213",0.924119548487126,73,0
"5020","exp_n213",0.92668862862803,30,0
"5021","exp_n213",0.933203173427289,30,1
"5022","exp_n213",0.936123062819812,36,4
"5023","exp_n213",0.946922081961331,30,16
"5024","exp_n213",0.952874261884167,2,0
"5025","exp_n213",0.976298886372134,30,28
"5026","exp_n213",0.981310359510002,30,21
"5027","exp_n213",0.991874519707142,30,17
"5028","exp_n213",0.999885772256548,30,15
"5029","exp_n213",1.00161654644982,30,14
"5030","exp_n213",1.02555185025249,30,30
"5031","exp_n213",1.0492463758082,4,0
"5032","exp_n214",0,30,0
"5033","exp_n214",0.660377340708238,30,7
"5034","exp_n214",0.682115860429869,30,25
"5035","exp_n214",0.687088809221408,2,0
"5036","exp_n214",0.72256294281127,30,1
"5037","exp_n214",0.724065379275656,30,20
"5038","exp_n214",0.72674382799447,2,0
"5039","exp_n214",0.732651879553106,30,5
"5040","exp_n214",0.733654919862311,71,0
"5041","exp_n214",0.746605826590716,3,3
"5042","exp_n214",0.748888035692689,3,0
"5043","exp_n214",0.753164301045559,30,6
"5044","exp_n214",0.776743684742658,30,14
"5045","exp_n214",0.799757759502397,5,0
"5046","exp_n214",0.802036313482142,30,2
"5047","exp_n214",0.814523033791934,1,0
"5048","exp_n214",0.81599742008461,30,4
"5049","exp_n214",0.821848619194947,30,2
"5050","exp_n214",0.82626467553118,30,24
"5051","exp_n214",0.827869404383685,4,0
"5052","exp_n214",0.830175306048257,30,0
"5053","exp_n214",0.853817393645529,4,0
"5054","exp_n214",0.864128309507341,30,30
"5055","exp_n214",0.874085700754075,30,2
"5056","exp_n214",0.883296105679013,30,2
"5057","exp_n214",0.886006341046055,30,1
"5058","exp_n214",0.889629351721353,73,0
"5059","exp_n214",0.896417470607109,17,1
"5060","exp_n214",0.90450361458614,36,3
"5061","exp_n214",0.915788986746086,30,30
"5062","exp_n214",0.922239713556397,30,15
"5063","exp_n214",0.925910195007869,2,1
"5064","exp_n214",0.970910383500332,30,13
"5065","exp_n214",0.975760973989891,30,28
"5066","exp_n214",0.978674962600526,30,15
"5067","exp_n214",0.982968091480316,30,18
"5068","exp_n214",0.985309061135783,30,18
"5069","exp_n214",1.01848262539852,30,28
"5070","exp_n214",1.05657776406697,4,1
"5071","exp_n215",0,30,0
"5072","exp_n215",0.715494116336139,2,0
"5073","exp_n215",0.718807617334699,30,21
"5074","exp_n215",0.727026479750081,30,8
"5075","exp_n215",0.751569209147482,30,21
"5076","exp_n215",0.763233044087081,30,4
"5077","exp_n215",0.763735186064697,2,0
"5078","exp_n215",0.770017858136627,71,0
"5079","exp_n215",0.774068190458471,30,7
"5080","exp_n215",0.780193986852291,3,0
"5081","exp_n215",0.780466360053006,3,3
"5082","exp_n215",0.787710154324361,30,5
"5083","exp_n215",0.809452531038963,30,16
"5084","exp_n215",0.836994104134385,30,25
"5085","exp_n215",0.840258498723805,4,0
"5086","exp_n215",0.857822808293999,30,4
"5087","exp_n215",0.864805274133094,30,0
"5088","exp_n215",0.869536813579794,30,5
"5089","exp_n215",0.870592652708542,1,0
"5090","exp_n215",0.873811284841176,5,0
"5091","exp_n215",0.87811586994595,30,30
"5092","exp_n215",0.880967460199828,4,0
"5093","exp_n215",0.898904499921323,30,2
"5094","exp_n215",0.909634324209165,30,2
"5095","exp_n215",0.93336726877941,73,0
"5096","exp_n215",0.936632342212074,30,30
"5097","exp_n215",0.943351510637218,30,5
"5098","exp_n215",0.946944567429113,17,1
"5099","exp_n215",0.948014365179331,30,2
"5100","exp_n215",0.958183774765928,36,3
"5101","exp_n215",0.97305515395768,30,11
"5102","exp_n215",0.977744902669988,2,0
"5103","exp_n215",1.01311319950105,30,26
"5104","exp_n215",1.01549902856719,30,23
"5105","exp_n215",1.01910450645929,30,13
"5106","exp_n215",1.02362480844318,30,20
"5107","exp_n215",1.025035516332,30,12
"5108","exp_n215",1.05134304490934,30,27
"5109","exp_n215",1.08014910219463,4,1
"5110","exp_n216",0,30,0
"5111","exp_n216",0.68805134626313,30,19
"5112","exp_n216",0.690151630360163,2,0
"5113","exp_n216",0.715298971572433,30,6
"5114","exp_n216",0.719543931774486,30,20
"5115","exp_n216",0.732422018043158,3,0
"5116","exp_n216",0.74117564386109,2,0
"5117","exp_n216",0.746254319623856,30,9
"5118","exp_n216",0.748539173176254,71,0
"5119","exp_n216",0.754312977192333,3,3
"5120","exp_n216",0.756486887562309,30,3
"5121","exp_n216",0.777993749380886,30,9
"5122","exp_n216",0.794769484927885,30,20
"5123","exp_n216",0.802533512440542,30,23
"5124","exp_n216",0.818305965639215,4,0
"5125","exp_n216",0.822422596710098,4,0
"5126","exp_n216",0.827624715987586,30,30
"5127","exp_n216",0.836072495755411,1,0
"5128","exp_n216",0.837046169018523,30,5
"5129","exp_n216",0.837803320812832,30,0
"5130","exp_n216",0.864932284361329,30,1
"5131","exp_n216",0.867433689748229,5,0
"5132","exp_n216",0.884916952847217,30,5
"5133","exp_n216",0.888629773595304,30,27
"5134","exp_n216",0.903168751030373,30,2
"5135","exp_n216",0.912636187324716,73,0
"5136","exp_n216",0.917280475259823,17,4
"5137","exp_n216",0.918245476319116,30,2
"5138","exp_n216",0.925534247979791,30,0
"5139","exp_n216",0.938080109762057,36,2
"5140","exp_n216",0.94102828596004,30,14
"5141","exp_n216",0.949532804170941,2,2
"5142","exp_n216",0.963321950829986,30,30
"5143","exp_n216",0.974025262759026,30,21
"5144","exp_n216",0.9794897643281,30,17
"5145","exp_n216",0.981461695071207,30,12
"5146","exp_n216",0.984309524234506,30,20
"5147","exp_n216",1.00849489800517,30,30
"5148","exp_n216",1.03477788157132,4,1
"5149","exp_n217",0,30,0
"5150","exp_n217",0.700629173891743,2,0
"5151","exp_n217",0.708856640823675,30,23
"5152","exp_n217",0.716055554410881,30,6
"5153","exp_n217",0.727634499961787,30,20
"5154","exp_n217",0.758588861955306,30,5
"5155","exp_n217",0.758857825108257,71,0
"5156","exp_n217",0.760360016357526,3,0
"5157","exp_n217",0.760753478861761,30,12
"5158","exp_n217",0.763274654692017,2,0
"5159","exp_n217",0.766730678235955,3,3
"5160","exp_n217",0.780791239406908,30,8
"5161","exp_n217",0.795780884884454,30,19
"5162","exp_n217",0.825438158972002,4,0
"5163","exp_n217",0.825807536682681,4,0
"5164","exp_n217",0.845926953656424,30,22
"5165","exp_n217",0.848096451509603,1,0
"5166","exp_n217",0.850609892836772,30,9
"5167","exp_n217",0.851736225532905,30,2
"5168","exp_n217",0.86647814711788,30,30
"5169","exp_n217",0.882917459774717,30,1
"5170","exp_n217",0.883810154776265,5,0
"5171","exp_n217",0.892039072841404,30,1
"5172","exp_n217",0.904794622666966,30,29
"5173","exp_n217",0.917798883936312,30,3
"5174","exp_n217",0.923114543838386,17,2
"5175","exp_n217",0.925255269567939,73,0
"5176","exp_n217",0.932060506620727,30,2
"5177","exp_n217",0.944712576878767,30,4
"5178","exp_n217",0.945627566080256,36,1
"5179","exp_n217",0.961222148232261,30,17
"5180","exp_n217",0.963244862042291,2,2
"5181","exp_n217",0.977055294251763,30,23
"5182","exp_n217",0.989312743424096,30,24
"5183","exp_n217",0.993823251308173,30,15
"5184","exp_n217",1.00340685636473,30,15
"5185","exp_n217",1.00625397156195,30,18
"5186","exp_n217",1.03232249177979,30,29
"5187","exp_n217",1.06882968788287,4,2
"5188","exp_n218",0,30,0
"5189","exp_n218",0.675277203928219,30,20
"5190","exp_n218",0.678066268911776,2,0
"5191","exp_n218",0.700042233192855,30,17
"5192","exp_n218",0.716172357985955,30,6
"5193","exp_n218",0.718568946209089,3,0
"5194","exp_n218",0.737376605724305,71,0
"5195","exp_n218",0.738895377121501,2,0
"5196","exp_n218",0.739565389379849,30,11
"5197","exp_n218",0.743608778762918,3,3
"5198","exp_n218",0.761345436278869,30,10
"5199","exp_n218",0.762758229893441,30,2
"5200","exp_n218",0.777247420415948,30,30
"5201","exp_n218",0.777868286079179,30,14
"5202","exp_n218",0.781227895799348,4,0
"5203","exp_n218",0.787826732253916,4,0
"5204","exp_n218",0.79248157874862,30,22
"5205","exp_n218",0.823186418931623,1,0
"5206","exp_n218",0.824628959599839,30,8
"5207","exp_n218",0.825008141647397,30,2
"5208","exp_n218",0.855031556900835,30,30
"5209","exp_n218",0.876240278841334,30,5
"5210","exp_n218",0.88438723681915,5,0
"5211","exp_n218",0.892175956564552,30,0
"5212","exp_n218",0.904011456456572,30,0
"5213","exp_n218",0.907945215407966,30,4
"5214","exp_n218",0.911716195735312,73,0
"5215","exp_n218",0.919635702923472,36,1
"5216","exp_n218",0.924849142192135,17,2
"5217","exp_n218",0.926136436267431,2,2
"5218","exp_n218",0.92640438554132,30,1
"5219","exp_n218",0.933991186755718,30,19
"5220","exp_n218",0.943180744838508,30,26
"5221","exp_n218",0.948509114125638,30,17
"5222","exp_n218",0.95312852600122,30,24
"5223","exp_n218",0.953541861868004,30,20
"5224","exp_n218",0.963746064309073,30,17
"5225","exp_n218",0.975551115247042,30,28
"5226","exp_n218",0.995649967481414,4,0
"5227","exp_n219",0,30,0
"5228","exp_n219",0.701603127617985,2,0
"5229","exp_n219",0.705421199290527,30,25
"5230","exp_n219",0.707804740573457,30,2
"5231","exp_n219",0.738806927578466,30,24
"5232","exp_n219",0.748670788864454,2,0
"5233","exp_n219",0.754672372765275,30,2
"5234","exp_n219",0.757942020569617,30,7
"5235","exp_n219",0.758158170605648,71,0
"5236","exp_n219",0.765778252937491,3,3
"5237","exp_n219",0.773402786209865,30,8
"5238","exp_n219",0.778287106658921,3,0
"5239","exp_n219",0.806619426606016,30,17
"5240","exp_n219",0.820971188728789,30,30
"5241","exp_n219",0.823386862611005,30,23
"5242","exp_n219",0.835235004813294,4,0
"5243","exp_n219",0.84371474583577,30,1
"5244","exp_n219",0.845340123882795,30,3
"5245","exp_n219",0.846080676514852,1,0
"5246","exp_n219",0.852839065890984,5,0
"5247","exp_n219",0.855591511758142,4,0
"5248","exp_n219",0.859062466294833,30,2
"5249","exp_n219",0.878033288360149,30,2
"5250","exp_n219",0.912638379141158,30,4
"5251","exp_n219",0.916359856113204,30,30
"5252","exp_n219",0.919845315662138,30,3
"5253","exp_n219",0.922695362066274,17,2
"5254","exp_n219",0.927627107604251,73,0
"5255","exp_n219",0.933289029618357,30,2
"5256","exp_n219",0.945281802530219,36,1
"5257","exp_n219",0.950114815007372,30,14
"5258","exp_n219",0.95722963112471,2,1
"5259","exp_n219",0.99163278142319,30,26
"5260","exp_n219",0.995500607225074,30,22
"5261","exp_n219",1.00064985678428,30,21
"5262","exp_n219",1.00443258075416,30,14
"5263","exp_n219",1.01949055026681,30,17
"5264","exp_n219",1.03161488402308,30,29
"5265","exp_n219",1.0679645890502,4,1
"5266","exp_n22",0,30,0
"5267","exp_n22",0.679020818953484,2,0
"5268","exp_n22",0.689990415097061,30,25
"5269","exp_n22",0.705707642007165,30,8
"5270","exp_n22",0.709355580818053,30,22
"5271","exp_n22",0.712511333776986,3,0
"5272","exp_n22",0.742575513605195,30,7
"5273","exp_n22",0.743832467440296,71,0
"5274","exp_n22",0.745770434444348,2,0
"5275","exp_n22",0.75024525419601,30,3
"5276","exp_n22",0.752670516656208,3,3
"5277","exp_n22",0.767302365783103,30,16
"5278","exp_n22",0.770471135062527,30,10
"5279","exp_n22",0.787453759799264,30,24
"5280","exp_n22",0.803120754588001,30,30
"5281","exp_n22",0.805434606183078,4,0
"5282","exp_n22",0.812984487467789,4,0
"5283","exp_n22",0.824246072327492,1,0
"5284","exp_n22",0.826835984013654,30,4
"5285","exp_n22",0.834782875226444,30,1
"5286","exp_n22",0.86276554779154,5,0
"5287","exp_n22",0.86454789665263,30,2
"5288","exp_n22",0.87729977236337,30,1
"5289","exp_n22",0.883141370426585,30,28
"5290","exp_n22",0.899672791949112,30,5
"5291","exp_n22",0.904534169172295,17,0
"5292","exp_n22",0.905604187952685,30,0
"5293","exp_n22",0.907189466189096,73,0
"5294","exp_n22",0.917865958115119,36,3
"5295","exp_n22",0.92519485165566,30,1
"5296","exp_n22",0.926317402530453,30,18
"5297","exp_n22",0.926937157841003,2,1
"5298","exp_n22",0.951062382497621,30,28
"5299","exp_n22",0.955688061431479,30,23
"5300","exp_n22",0.970853777650138,30,13
"5301","exp_n22",0.973080662911038,30,15
"5302","exp_n22",0.976446497307062,30,13
"5303","exp_n22",0.993133797119568,30,29
"5304","exp_n22",1.01629461484727,4,1
"5305","exp_n220",0,30,0
"5306","exp_n220",0.687977958023936,2,0
"5307","exp_n220",0.688553945032199,30,5
"5308","exp_n220",0.693234077817756,30,26
"5309","exp_n220",0.728745122169975,30,0
"5310","exp_n220",0.729445509552197,30,21
"5311","exp_n220",0.739696471857084,2,0
"5312","exp_n220",0.742919977398396,71,0
"5313","exp_n220",0.74626331533801,30,9
"5314","exp_n220",0.76097866757179,3,3
"5315","exp_n220",0.770585453650066,30,10
"5316","exp_n220",0.778176646685706,3,0
"5317","exp_n220",0.78138987713213,30,17
"5318","exp_n220",0.819740945284107,30,26
"5319","exp_n220",0.821867022723823,1,0
"5320","exp_n220",0.823053296897088,30,30
"5321","exp_n220",0.828114431423493,30,7
"5322","exp_n220",0.829211059392716,4,0
"5323","exp_n220",0.833431585292596,30,2
"5324","exp_n220",0.834381266733474,30,2
"5325","exp_n220",0.841977330683694,5,0
"5326","exp_n220",0.842254883768671,4,0
"5327","exp_n220",0.865046999365254,30,1
"5328","exp_n220",0.894656241150268,30,0
"5329","exp_n220",0.903188215602087,30,28
"5330","exp_n220",0.904395323344865,30,3
"5331","exp_n220",0.906146532716412,30,1
"5332","exp_n220",0.906548374102369,73,0
"5333","exp_n220",0.908656556258259,17,2
"5334","exp_n220",0.916059696307306,36,3
"5335","exp_n220",0.934199698422541,2,1
"5336","exp_n220",0.934447853406126,30,14
"5337","exp_n220",0.970324169183128,30,28
"5338","exp_n220",0.977254108284334,30,23
"5339","exp_n220",0.986868733271766,30,15
"5340","exp_n220",0.988028010339497,30,19
"5341","exp_n220",0.989812069491684,30,17
"5342","exp_n220",1.02125030347167,30,27
"5343","exp_n220",1.05170976214391,4,0
"5344","exp_n221",0,30,0
"5345","exp_n221",0.691305566127656,2,0
"5346","exp_n221",0.694076608816085,30,25
"5347","exp_n221",0.712114297812002,30,22
"5348","exp_n221",0.717137026910208,30,7
"5349","exp_n221",0.717859530239078,3,0
"5350","exp_n221",0.744909632696536,30,15
"5351","exp_n221",0.750815079840328,71,0
"5352","exp_n221",0.751949774278785,30,5
"5353","exp_n221",0.752499837030335,2,0
"5354","exp_n221",0.755938004901316,3,3
"5355","exp_n221",0.762456121357046,30,30
"5356","exp_n221",0.76661157338393,30,13
"5357","exp_n221",0.789664894820543,30,13
"5358","exp_n221",0.800886630727869,30,24
"5359","exp_n221",0.807282595332388,4,0
"5360","exp_n221",0.810947253590331,4,0
"5361","exp_n221",0.835029939058653,30,1
"5362","exp_n221",0.835956796307988,1,0
"5363","exp_n221",0.840502571654026,30,5
"5364","exp_n221",0.878319334655944,5,0
"5365","exp_n221",0.878937180295912,30,4
"5366","exp_n221",0.879263025428168,30,29
"5367","exp_n221",0.901494813969947,30,3
"5368","exp_n221",0.902887557892998,30,2
"5369","exp_n221",0.918043880608112,73,0
"5370","exp_n221",0.921730043864774,17,3
"5371","exp_n221",0.925489879883854,30,2
"5372","exp_n221",0.926627421625118,36,2
"5373","exp_n221",0.929219429507712,30,0
"5374","exp_n221",0.934577444514287,2,1
"5375","exp_n221",0.938627987513226,30,14
"5376","exp_n221",0.956058544666724,30,22
"5377","exp_n221",0.956890714991992,30,29
"5378","exp_n221",0.974291049989308,30,11
"5379","exp_n221",0.977819740429692,30,11
"5380","exp_n221",0.984511930027026,30,14
"5381","exp_n221",1.00237857121989,4,1
"5382","exp_n221",1.01073207876384,30,29
"5383","exp_n222",0,30,0
"5384","exp_n222",0.693795855331287,30,24
"5385","exp_n222",0.697679130870106,2,0
"5386","exp_n222",0.700727837213515,30,10
"5387","exp_n222",0.728019187192937,30,23
"5388","exp_n222",0.733325220597208,3,0
"5389","exp_n222",0.744665082961499,30,10
"5390","exp_n222",0.746445960788707,30,6
"5391","exp_n222",0.749761055762831,71,0
"5392","exp_n222",0.753643276859708,2,0
"5393","exp_n222",0.764365535643138,3,3
"5394","exp_n222",0.77823236751982,30,8
"5395","exp_n222",0.794483588546372,30,19
"5396","exp_n222",0.811220654160268,30,23
"5397","exp_n222",0.811675852163041,4,0
"5398","exp_n222",0.835316508447686,4,0
"5399","exp_n222",0.838317481624849,30,0
"5400","exp_n222",0.840567158445706,30,5
"5401","exp_n222",0.842487483739102,1,0
"5402","exp_n222",0.845099308511946,30,30
"5403","exp_n222",0.859151094811602,30,2
"5404","exp_n222",0.865157668198375,5,0
"5405","exp_n222",0.882576570713588,30,2
"5406","exp_n222",0.904832660696617,30,28
"5407","exp_n222",0.910784386707039,30,3
"5408","exp_n222",0.917341829779827,30,1
"5409","exp_n222",0.920938792002326,17,3
"5410","exp_n222",0.925381336425449,73,0
"5411","exp_n222",0.932866345518997,30,0
"5412","exp_n222",0.938187019358353,36,1
"5413","exp_n222",0.938784825870055,2,2
"5414","exp_n222",0.950408435881387,30,14
"5415","exp_n222",0.972478401609673,30,26
"5416","exp_n222",0.977982706500796,30,18
"5417","exp_n222",0.984952464431184,30,12
"5418","exp_n222",1.00005758675376,30,13
"5419","exp_n222",1.01342204103132,30,16
"5420","exp_n222",1.02060506153725,30,30
"5421","exp_n222",1.04111725438887,4,2
"5422","exp_n223",0,30,0
"5423","exp_n223",0.682651838880544,30,22
"5424","exp_n223",0.683546434919979,2,0
"5425","exp_n223",0.696530862093844,30,5
"5426","exp_n223",0.713869453526668,3,0
"5427","exp_n223",0.717936127817051,30,19
"5428","exp_n223",0.730896387036613,30,3
"5429","exp_n223",0.735255651159655,71,0
"5430","exp_n223",0.738498686107309,30,7
"5431","exp_n223",0.738741070309988,2,0
"5432","exp_n223",0.753271372642766,3,3
"5433","exp_n223",0.760373017619064,30,13
"5434","exp_n223",0.776355449834044,30,18
"5435","exp_n223",0.790236319923037,30,24
"5436","exp_n223",0.815539141221731,4,0
"5437","exp_n223",0.823508680544392,30,2
"5438","exp_n223",0.825093548234662,30,2
"5439","exp_n223",0.826887520201028,1,0
"5440","exp_n223",0.830063706985341,4,0
"5441","exp_n223",0.84407846611724,30,30
"5442","exp_n223",0.84783801085978,30,4
"5443","exp_n223",0.850010156580845,5,0
"5444","exp_n223",0.870751010615166,30,2
"5445","exp_n223",0.887738897464233,30,26
"5446","exp_n223",0.892625618809377,30,2
"5447","exp_n223",0.906647048347697,73,0
"5448","exp_n223",0.908808524438519,30,3
"5449","exp_n223",0.911586045656578,30,1
"5450","exp_n223",0.914229221679246,36,2
"5451","exp_n223",0.914772871649509,17,5
"5452","exp_n223",0.93113085303466,2,2
"5453","exp_n223",0.935572251240396,30,15
"5454","exp_n223",0.957905734333082,30,23
"5455","exp_n223",0.966574886791566,30,17
"5456","exp_n223",0.973800477949277,30,16
"5457","exp_n223",0.980586718150154,30,19
"5458","exp_n223",0.981069644313383,30,13
"5459","exp_n223",1.01257027698431,30,27
"5460","exp_n223",1.02979249617137,4,1
"5461","exp_n224",0,30,0
"5462","exp_n224",0.708083573655956,30,25
"5463","exp_n224",0.712121262234769,2,0
"5464","exp_n224",0.732057586503574,30,9
"5465","exp_n224",0.732784903640743,30,19
"5466","exp_n224",0.738258760527823,3,0
"5467","exp_n224",0.760160434494075,2,0
"5468","exp_n224",0.765055920904033,30,8
"5469","exp_n224",0.767126396666488,71,0
"5470","exp_n224",0.7712345817766,30,4
"5471","exp_n224",0.773875226126885,3,3
"5472","exp_n224",0.783373515479272,30,22
"5473","exp_n224",0.792051355782273,30,12
"5474","exp_n224",0.815453719790688,4,0
"5475","exp_n224",0.821648587722333,30,25
